time,lat,long,ped_injured,ped_killed,cyclist_injured,cyclist_killed
20:10,40.7410552,-73.9978601,0,0,1,0
22:20,40.7194838,-73.9912843,0,0,1,0
18:50,40.7870023,-73.9755127,0,0,1,0
0:05,40.7938182,-73.9401063,0,0,1,0
11:30,40.7548409,-73.9841185,0,0,1,0
14:00,40.7484375,-73.9845604,0,0,1,0
16:30,40.7565574,-73.9744374,0,0,1,0
16:35,40.8392323,-73.9455442,0,0,1,0
21:40,40.7395228,-73.9868503,0,0,1,0
13:40,40.7340340,-73.9950494,0,0,1,0
23:50,40.7858664,-73.9509287,0,0,1,0
7:40,40.7997041,-73.9719251,0,0,1,0
18:50,40.7813875,-73.9521236,0,0,1,0
1:25,40.7852936,-73.9693348,0,0,1,0
11:00,40.7236503,-73.9910240,0,0,1,0
13:25,40.7523160,-73.9859454,0,0,1,0
19:50,40.7193963,-74.0018831,0,0,1,0
14:40,40.7528955,-73.9892442,0,0,1,0
12:40,40.7453835,-73.9947093,0,0,1,0
20:30,40.7427726,-73.9865970,0,0,1,0
20:40,40.7804368,-73.9498820,0,0,1,0
7:31,40.7572323,-73.9897922,0,0,1,0
12:01,40.7162809,-74.0045344,0,0,1,0
22:30,40.8212629,-73.9460792,0,0,1,0
16:16,40.7410276,-73.9941612,0,0,1,0
20:06,40.7276608,-74.0013891,0,0,1,0
14:00,40.7528008,-73.9792862,0,0,1,0
16:00,40.7915698,-73.9446768,0,0,1,0
18:45,40.7762763,-73.9579367,0,0,1,0
18:40,40.7942368,-73.9628046,0,0,1,0
20:10,40.7596260,-73.9954735,0,0,1,0
18:40,40.7387967,-73.9771470,0,0,1,0
1:25,40.8077723,-73.9454833,0,0,0,1
21:15,40.7599125,-73.9588098,0,0,1,0
22:28,40.7786073,-73.9816215,0,0,1,0
15:02,40.7427726,-73.9865970,0,0,1,0
17:15,40.7219679,-74.0082326,0,0,1,0
21:31,40.7251925,-73.9870443,0,0,1,0
18:50,40.7717850,-73.9633262,0,0,1,0
21:53,40.7606005,-73.9643142,0,0,1,0
11:30,40.7491017,-73.9840766,0,0,1,0
17:30,40.7516577,-73.9901323,0,0,1,0
23:15,40.7439442,-73.9836267,0,0,1,0
7:00,40.7872263,-73.9541633,0,0,1,0
12:19,40.7440990,-73.9956441,0,0,1,0
19:55,40.7636450,-73.9776872,0,0,1,0
19:20,40.8635725,-73.9260124,0,0,1,0
20:30,40.7672420,-73.9862022,0,0,1,0
0:05,40.7621841,-73.9936106,0,0,1,0
13:00,40.7680240,-73.9702814,0,0,1,0
16:00,40.7435691,-73.9923205,0,0,1,0
19:55,40.7152351,-74.0054181,0,0,1,0
20:35,40.7441866,-73.9918693,0,0,1,0
21:36,40.7814295,-73.9541782,0,0,1,0
14:26,40.7397825,-73.9795031,0,0,1,0
16:25,40.7736554,-73.9517248,0,0,1,0
17:37,40.7192038,-73.9903644,0,0,1,0
14:30,40.7565681,-73.9902760,0,0,1,0
17:05,40.7159536,-73.9867215,0,0,1,0
19:05,40.8492939,-73.9389684,0,0,1,0
8:20,40.7528955,-73.9892442,0,0,1,0
11:50,40.7961110,-73.9614419,0,0,1,0
15:14,40.7622939,-73.9744569,0,0,1,0
17:01,40.8250203,-73.9403059,1,0,1,0
19:25,40.7167087,-73.9891563,0,0,2,0
9:50,40.7489737,-74.0032374,0,0,1,0
19:15,40.8676918,-73.9212136,0,0,1,0
14:24,40.8050452,-73.9369284,0,0,1,0
15:40,40.8290217,-73.9448371,0,0,1,0
0:30,40.7832478,-73.9447234,0,0,1,0
19:50,40.8404858,-73.9383657,0,0,1,0
0:16,40.7583082,-73.9629257,0,0,1,0
19:30,40.7426458,-73.9824542,0,0,1,0
14:00,40.7208400,-74.0006602,0,0,1,0
18:50,40.8043796,-73.9395225,0,0,1,0
11:00,40.7211721,-73.9965764,0,0,1,0
14:00,40.7460392,-73.9905157,0,0,1,0
10:50,40.7460038,-73.9942618,0,0,1,0
14:15,40.7647362,-73.9880330,0,0,1,0
15:15,40.7521904,-73.9934636,0,0,1,0
17:40,40.7198321,-73.9875432,0,0,1,0
20:50,40.7395116,-73.9847429,0,0,1,0
10:00,40.7378861,-73.9809038,0,0,1,0
10:55,40.7457967,-73.9822801,0,0,1,0
19:15,40.7100794,-74.0163830,0,0,1,0
15:10,40.7558074,-73.9864031,0,0,1,0
21:50,40.7468134,-74.0079578,0,0,1,0
14:00,40.7560314,-73.9790253,0,0,1,0
14:00,40.7704232,-73.9622113,0,0,1,0
22:10,40.7622939,-73.9744569,0,0,1,0
18:45,40.7230774,-73.9764778,0,0,1,0
12:00,40.7560353,-73.9869481,0,0,1,0
13:00,40.7586447,-73.9813418,0,0,1,0
20:30,40.7572323,-73.9897922,0,0,1,0
13:52,40.7786073,-73.9816215,0,0,1,0
21:15,40.7839338,-73.9442245,0,0,1,0
0:20,40.8009801,-73.9317744,0,0,1,0
0:20,40.7616074,-73.9903149,0,0,1,0
11:30,40.8416802,-73.9393332,0,0,1,0
17:00,40.7202352,-73.9844767,0,0,1,0
20:30,40.7599831,-73.9648018,0,0,1,0
21:00,40.7485121,-73.9887144,0,0,1,0
22:15,40.7223159,-73.9862512,0,0,1,0
19:13,40.8011103,-73.9652171,0,0,1,0
21:15,40.8466224,-73.9373118,0,0,1,0
20:10,40.7602226,-73.9674620,0,0,1,0
16:45,40.7509908,-73.9906233,0,0,1,0
19:45,40.7967631,-73.9450950,0,0,1,0
13:03,40.8530633,-73.9309944,0,0,1,0
20:44,40.7230221,-73.9988131,0,0,1,0
12:00,40.7295515,-73.9899011,0,0,1,0
18:15,40.7640559,-73.9922423,0,0,1,0
18:55,40.8509074,-73.9382837,0,0,1,0
20:45,40.7748523,-73.9806585,0,0,1,0
0:50,40.7383125,-73.9877418,0,0,1,0
14:15,40.7353704,-73.9899687,0,0,1,0
19:20,40.7883117,-73.9765017,0,0,1,0
19:50,40.7360350,-73.9978061,0,0,1,0
23:06,40.8646639,-73.9288890,0,0,1,0
11:00,40.7596804,-73.9721549,0,0,1,0
16:15,40.7167087,-73.9891563,0,0,1,0
19:00,40.7446288,-73.9989715,0,0,1,0
20:00,40.7541306,-73.9883345,0,0,1,0
20:15,40.7300787,-73.9928416,0,0,1,0
18:18,40.8012875,-73.9539333,0,0,1,0
20:35,40.7454414,-73.9753944,0,0,1,0
21:22,40.7592705,-73.9808868,0,0,1,0
19:10,40.7207055,-73.9973484,0,0,1,0
21:55,40.7960734,-73.9434848,0,0,1,0
8:12,40.7125975,-73.9988854,0,0,1,0
11:45,40.7614858,-73.9605992,0,0,1,0
14:00,40.7150813,-73.9924897,0,0,1,0
15:00,40.7697400,-73.9627027,0,0,1,0
17:30,40.7567642,-73.9671533,0,0,1,0
