time,lat,lng,injured,killed
14:30,40.8766407,-73.9013799,1,0
20:00,40.8305026,-73.8616200,1,0
20:15,40.8214179,-73.8218449,1,0
10:25,40.8388747,-73.9026466,1,0
15:15,40.8200157,-73.9288392,1,0
17:55,40.8541166,-73.8909014,1,0
21:05,40.8406495,-73.9190121,1,0
12:09,40.8344019,-73.8727494,1,0
17:06,40.8298116,-73.8668393,1,0
4:09,40.8773934,-73.8664909,1,0
11:23,40.8399843,-73.8774731,1,0
12:50,40.8398105,-73.8510729,1,0
11:35,40.8510462,-73.9148716,1,0
6:25,40.8130953,-73.8982589,1,0
16:34,40.8399027,-73.8756121,1,0
17:00,40.8123112,-73.9164745,1,0
21:01,40.8397990,-73.8735956,1,0
10:50,40.8836790,-73.8931277,1,0
16:20,40.8587249,-73.8334361,1,0
0:35,40.8567836,-73.8619196,1,0
4:45,40.8591383,-73.8182336,1,0
22:00,40.8678745,-73.8662641,1,0
12:45,40.8624442,-73.8971422,1,0
12:10,40.8571285,-73.8807926,1,0
16:20,40.8471459,-73.8544468,1,0
23:30,40.8653624,-73.8704197,1,0
22:15,40.8768785,-73.9033901,1,0
22:15,40.8768785,-73.9033901,1,0
12:20,40.8343556,-73.8501636,1,0
14:55,40.8544106,-73.8629330,1,0
21:45,40.8406495,-73.9190121,1,0
18:46,40.8514994,-73.8838210,1,0
19:00,40.8129542,-73.9137137,1,0
18:43,40.8195414,-73.9135209,1,0
19:16,40.8401300,-73.8802991,1,0
1:07,40.8341346,-73.9166422,1,0
21:55,40.8711940,-73.8536421,1,0
5:00,40.8082617,-73.9188059,1,0
0:10,40.8198786,-73.8577690,1,0
17:20,40.8571285,-73.8807926,1,0
22:40,40.8496424,-73.8965981,1,0
15:50,40.8096442,-73.9103657,1,0
8:26,40.8447051,-73.8939854,1,0
16:10,40.8356216,-73.9278576,1,0
21:45,40.8653123,-73.9033237,1,0
19:15,40.8468635,-73.9014132,1,0
17:30,40.8573725,-73.8860159,1,0
11:10,40.8188902,-73.8960823,1,0
18:50,40.8624442,-73.8971422,1,0
20:19,40.8467819,-73.8552573,1,0
14:50,40.8287585,-73.9177980,1,0
20:20,40.8653123,-73.9033237,1,0
16:20,40.8427100,-73.8856615,1,0
20:18,40.8881520,-73.8178721,1,0
23:53,40.8035936,-73.9197796,1,0
18:10,40.8241878,-73.8694087,1,0
18:50,40.8352098,-73.8549717,1,0
20:45,40.8398022,-73.9286590,1,0
13:00,40.8163185,-73.8962127,1,0
8:30,40.8079057,-73.9200454,1,0
17:10,40.8900003,-73.8490979,1,0
18:00,40.8478155,-73.9075311,1,0
1:30,40.8786453,-73.8715980,1,0
9:45,40.8384595,-73.9017437,1,0
19:10,40.8303460,-73.9232742,1,0
21:40,40.8701594,-73.8909872,1,0
22:32,40.8149368,-73.9149539,1,0
12:40,40.8284182,-73.8606740,1,0
18:22,40.8309022,-73.8476419,1,0
21:15,40.8240591,-73.8997994,1,0
8:26,40.8223251,-73.9106991,1,0
7:55,40.8075593,-73.9192258,1,0
4:17,40.8188104,-73.9282769,1,0
16:00,40.8240665,-73.9087095,1,0
8:32,40.8526442,-73.9084172,1,0
16:15,40.8624442,-73.8971422,1,0
17:10,40.8383471,-73.8464901,1,0
1:14,40.8490051,-73.9161284,1,0
9:42,40.8504784,-73.9154253,1,0
18:25,40.8190580,-73.9292196,1,0
13:55,40.8187157,-73.8885280,1,0
